Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,Pixel_Count,ET_MM,ET_INCH
PTJPL,2025-04-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0,,
PTJPL,2025-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0,,
PTJPL,2025-06-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0,,
PTJPL,2025-07-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0,,
PTJPL,2025-08-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0,,
PTJPL,2025-09-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0,,
PTJPL,2025-10-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0,,
PTJPL,2025-11-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0,,
PTJPL,2025-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0,,
PTJPL,2003-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2003-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2003-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-02-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-03-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2004-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-02-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-03-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2005-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2006-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-02-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-03-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-09-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2025-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0,,
PTJPL,2003-10-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,6.166667,0.242782
PTJPL,2003-11-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,14.571429,0.573678
PTJPL,2003-12-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,10.309524,0.405887
PTJPL,2004-01-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,12.0,0.472441
PTJPL,2004-02-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,9.880952,0.389014
PTJPL,2004-03-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,19.97619,0.786464
PTJPL,2004-04-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,16.595238,0.653356
PTJPL,2004-05-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,8.190476,0.32246
PTJPL,2004-06-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,4.97619,0.195913
PTJPL,2004-07-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,5.595238,0.220285
PTJPL,2004-08-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,4.190476,0.164979
PTJPL,2004-09-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,4.404762,0.173416
PTJPL,2004-10-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,7.952381,0.313086
PTJPL,2004-11-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,10.738095,0.42276
PTJPL,2004-12-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,9.571429,0.376828
PTJPL,2005-01-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,14.142857,0.556805
PTJPL,2005-02-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,25.404762,1.000187
PTJPL,2005-03-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,35.52381,1.398575
PTJPL,2005-04-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,18.309524,0.720847
PTJPL,2005-05-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,15.214286,0.598988
PTJPL,2005-06-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,12.142857,0.478065
PTJPL,2005-07-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,8.857143,0.348706
PTJPL,2005-08-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,9.619048,0.378703
PTJPL,2005-09-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,12.357143,0.486502
PTJPL,2005-10-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,9.428571,0.371204
PTJPL,2005-11-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,6.880952,0.270904
PTJPL,2005-12-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,8.547619,0.33652
PTJPL,2006-01-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,20.952381,0.824897
PTJPL,2025-01-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,12.0,0.472441
PTJPL,2025-02-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,14.904762,0.586802
PTJPL,2025-03-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,45.119048,1.77634
PTJPL,2025-04-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,15.904762,0.626172
PTJPL,2025-05-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,23.047619,0.907387
PTJPL,2025-06-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,16.952381,0.667417
PTJPL,2025-07-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,15.642857,0.615861
PTJPL,2025-08-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,15.166667,0.597113
PTJPL,2025-09-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,32.5,1.279528
PTJPL,2025-10-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,23.761905,0.935508
PTJPL,2025-11-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,19.5,0.767717
PTJPL,2025-12-01,7-017,7-017,MEANS VALLEY,MEANS VALLEY,42,23.47619,0.924259
PTJPL,2003-10-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,7.2,0.283465
PTJPL,2003-11-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,12.233333,0.481627
PTJPL,2003-12-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,9.0,0.354331
PTJPL,2004-01-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,10.0,0.393701
PTJPL,2004-02-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,8.616667,0.339239
PTJPL,2004-03-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,24.5,0.964567
PTJPL,2004-04-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,29.083333,1.145013
PTJPL,2004-05-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,2.883333,0.113517
PTJPL,2004-06-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,1.0,0.03937
PTJPL,2004-07-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,1.033333,0.040682
PTJPL,2004-08-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,1.333333,0.052493
PTJPL,2004-09-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,0.0,0.0
PTJPL,2004-10-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,6.95,0.273622
PTJPL,2004-11-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,7.05,0.277559
PTJPL,2004-12-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,5.783333,0.22769
PTJPL,2005-01-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,14.983333,0.589895
PTJPL,2005-02-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,32.3,1.271654
PTJPL,2005-03-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,40.533333,1.595801
PTJPL,2005-04-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,32.033333,1.261155
PTJPL,2005-05-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,19.95,0.785433
PTJPL,2005-06-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,13.4,0.527559
PTJPL,2005-07-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,8.033333,0.316273
PTJPL,2005-08-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,8.016667,0.315617
PTJPL,2005-09-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,8.433333,0.332021
PTJPL,2005-10-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,8.55,0.336614
PTJPL,2005-11-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,6.2,0.244094
PTJPL,2005-12-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,7.566667,0.2979
PTJPL,2006-01-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,16.233333,0.639108
PTJPL,2025-01-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,9.7,0.38189
PTJPL,2025-02-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,13.566667,0.534121
PTJPL,2025-03-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,35.3,1.389764
PTJPL,2025-04-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,20.116667,0.791995
PTJPL,2025-05-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,23.95,0.942913
PTJPL,2025-06-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,15.25,0.600394
PTJPL,2025-07-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,16.066667,0.632546
PTJPL,2025-08-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,15.0,0.590551
PTJPL,2025-09-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,30.233333,1.190289
PTJPL,2025-10-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,10.683333,0.420604
PTJPL,2025-11-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,25.433333,1.001312
PTJPL,2025-12-01,7-018.01,7-018,JOHNSON VALLEY,JOHNSON VALLEY - SOGGY LAKE,60,20.133333,0.792651
PTJPL,2003-10-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2003-11-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2003-12-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-01-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-02-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-03-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-04-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-05-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-06-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-07-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-08-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-09-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-10-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-11-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2004-12-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-01-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-02-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-03-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-04-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-05-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-06-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-07-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-08-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-09-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-10-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-11-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2005-12-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2006-01-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-01-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-02-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-03-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-04-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-05-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-06-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-07-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-08-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-09-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-10-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-11-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2025-12-01,7-018.02,7-018,JOHNSON VALLEY,JOHNSON VALLEY - UPPER JOHNSON VALLEY,0,,
PTJPL,2003-10-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,35.087633,1.381403
PTJPL,2003-11-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,26.099277,1.027531
PTJPL,2003-12-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,20.39209,0.802838
PTJPL,2004-01-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,17.197651,0.677073
PTJPL,2004-02-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,23.553604,0.927307
PTJPL,2004-03-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,51.257077,2.017995
PTJPL,2004-04-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,67.615037,2.662009
PTJPL,2004-05-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,63.594459,2.503719
PTJPL,2004-06-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,58.564144,2.305675
PTJPL,2004-07-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,55.380345,2.180329
PTJPL,2004-08-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,48.334571,1.902936
PTJPL,2004-09-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,38.489761,1.515345
PTJPL,2004-10-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,32.008031,1.260159
PTJPL,2004-11-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,17.508834,0.689324
PTJPL,2004-12-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,12.848424,0.505843
PTJPL,2005-01-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,24.650371,0.970487
PTJPL,2005-02-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,37.93686,1.493577
PTJPL,2005-03-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,60.513652,2.382427
PTJPL,2005-04-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,62.32885,2.453892
PTJPL,2005-05-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,80.334069,3.162759
PTJPL,2005-06-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,65.706485,2.586869
PTJPL,2005-07-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,67.40524,2.65375
PTJPL,2005-08-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,56.520879,2.225231
PTJPL,2005-09-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,52.980124,2.085832
PTJPL,2005-10-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,37.594559,1.480101
PTJPL,2005-11-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,25.783477,1.015098
PTJPL,2005-12-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,23.164124,0.911973
PTJPL,2006-01-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,26.623168,1.048156
PTJPL,2025-01-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,11.983638,0.471797
PTJPL,2025-02-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,15.426019,0.607324
PTJPL,2025-03-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,40.728669,1.603491
PTJPL,2025-04-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,20.32373,0.800147
PTJPL,2025-05-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,29.927725,1.178257
PTJPL,2025-06-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,24.743927,0.97417
PTJPL,2025-07-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,30.348123,1.194808
PTJPL,2025-08-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,30.651877,1.206767
PTJPL,2025-09-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,40.789902,1.605902
PTJPL,2025-10-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,26.198454,1.031435
PTJPL,2025-11-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,28.082212,1.105599
PTJPL,2025-12-01,7-019,7-019,LUCERNE VALLEY,LUCERNE VALLEY,9962,21.240815,0.836253
PTJPL,2003-10-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,9.619048,0.378703
PTJPL,2003-11-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,16.0,0.629921
PTJPL,2003-12-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,14.666667,0.577428
PTJPL,2004-01-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,15.666667,0.616798
PTJPL,2004-02-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,20.571429,0.809899
PTJPL,2004-03-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,45.333333,1.784777
PTJPL,2004-04-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,29.857143,1.175478
PTJPL,2004-05-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,23.52381,0.926134
PTJPL,2004-06-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,17.904762,0.704912
PTJPL,2004-07-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,16.095238,0.633671
PTJPL,2004-08-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,13.380952,0.526809
PTJPL,2004-09-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,10.761905,0.423697
PTJPL,2004-10-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,13.571429,0.534308
PTJPL,2004-11-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,19.285714,0.75928
PTJPL,2004-12-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,11.380952,0.448069
PTJPL,2005-01-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,17.809524,0.701162
PTJPL,2005-02-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,33.904762,1.334833
PTJPL,2005-03-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,47.428571,1.867267
PTJPL,2005-04-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,26.0,1.023622
PTJPL,2005-05-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,31.190476,1.227971
PTJPL,2005-06-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,27.761905,1.092988
PTJPL,2005-07-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,21.428571,0.843645
PTJPL,2005-08-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,24.809524,0.976753
PTJPL,2005-09-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,24.238095,0.954256
PTJPL,2005-10-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,20.142857,0.793026
PTJPL,2005-11-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,15.904762,0.626172
PTJPL,2005-12-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,13.190476,0.51931
PTJPL,2006-01-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,25.52381,1.004874
PTJPL,2025-01-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,18.904762,0.744282
PTJPL,2025-02-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,24.47619,0.96363
PTJPL,2025-03-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,51.952381,2.045369
PTJPL,2025-04-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,48.952381,1.927259
PTJPL,2025-05-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,74.095238,2.917135
PTJPL,2025-06-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,52.714286,2.075366
PTJPL,2025-07-01,7-020,7-020,MORONGO VALLEY,MORONGO VALLEY,21,47.619048,1.874766
