,HR_NAME,area_acres,max_mask_area_acres,year_month,year,month,timestep,DISALEXI_ET_mean_in,EEMETRIC_ET_mean_in,ENSEMBLE_ET_mean_in,GEESEBAL_ET_mean_in,PTJPL_ET_mean_in,SIMS_ET_mean_in,SSEBOP_ET_mean_in,DISALEXI_ET_acre_ft,EEMETRIC_ET_acre_ft,ENSEMBLE_ET_acre_ft,GEESEBAL_ET_acre_ft,PTJPL_ET_acre_ft,SIMS_ET_acre_ft,SSEBOP_ET_acre_ft
1729,Sacramento River,29687649.92,2223339.33,2025-03,2025,3.0,month,2.24,1.87,2.22,1.83,3.08,2.63,1.85,102.57,85.6,101.84,83.8,140.96,120.29,84.77
1730,Sacramento River,29687649.92,2223339.33,2025-04,2025,4.0,month,3.38,2.92,3.29,3.24,5.05,3.35,2.76,154.59,133.53,150.83,148.55,231.0,153.22,126.54
1731,Sacramento River,29687649.92,2223339.33,2025-05,2025,5.0,month,5.17,4.65,5.03,4.11,5.93,4.87,4.86,236.51,212.85,230.36,188.17,271.58,222.99,222.48
1732,Sacramento River,29687649.92,2223339.33,2025-06,2025,6.0,month,6.12,4.87,5.44,4.69,5.68,5.42,5.29,280.13,223.07,248.94,214.95,260.24,247.96,242.34
1733,Sacramento River,29687649.92,2223339.33,2025-07,2025,7.0,month,6.02,5.05,5.72,5.68,6.15,5.7,5.39,275.81,230.99,261.7,260.27,281.35,261.13,246.82
1734,Sacramento River,29687649.92,2223339.33,2025-08,2025,8.0,month,4.65,4.58,4.83,4.44,4.94,5.18,4.87,212.86,209.69,221.06,203.33,226.39,237.26,223.17
1735,Sacramento River,29687649.92,2223339.33,2025-09,2025,9.0,month,2.64,3.44,3.06,2.64,3.17,3.41,3.22,121.01,157.68,139.95,120.7,145.16,156.12,147.35
1736,Sacramento River,29687649.92,2223339.33,2025-10,2025,10.0,month,1.45,2.04,1.84,1.01,2.15,2.32,1.91,66.44,93.51,84.2,46.36,98.52,106.03,87.58
1737,Sacramento River,29687649.92,2223339.33,2025-11,2025,11.0,month,0.91,1.02,0.95,0.36,0.99,1.37,0.96,41.47,46.58,43.5,16.66,45.49,62.85,43.89
1738,Sacramento River,29687649.92,2223339.33,2025-12,2025,12.0,month,0.63,0.43,0.64,0.35,0.86,0.71,0.63,28.92,19.9,29.51,16.12,39.31,32.38,28.94
1739,Sacramento River,29687649.92,2223339.33,2026-00,2026,,water_year,,,,,,,,,,,,,,
1740,San Francisco Bay,4648987.9,132768.49,2003-10,2003,10.0,month,1.01,1.42,1.24,0.99,1.92,1.1,1.25,2.75,3.88,3.38,2.72,5.25,3.0,3.42
1741,San Francisco Bay,4648987.9,132768.49,2003-11,2003,11.0,month,0.6,0.75,0.7,0.29,0.91,1.24,0.65,1.64,2.06,1.92,0.79,2.48,3.4,1.78
1742,San Francisco Bay,4648987.9,132768.49,2003-12,2003,12.0,month,0.51,0.49,0.6,0.32,1.04,0.98,0.52,1.39,1.33,1.64,0.87,2.85,2.69,1.41
1743,San Francisco Bay,4648987.9,132768.49,2004-00,2004,,water_year,21.369999999999997,20.25,21.719999999999995,18.31,29.57,23.25,19.21,58.449999999999996,55.34,59.370000000000005,50.11,80.84,63.599999999999994,52.53000000000001
1744,San Francisco Bay,4648987.9,132768.49,2004-01,2004,1.0,month,0.74,0.53,0.76,0.36,1.14,1.08,0.66,2.04,1.45,2.09,0.99,3.12,2.95,1.82
1745,San Francisco Bay,4648987.9,132768.49,2004-02,2004,2.0,month,1.16,0.76,1.27,1.02,1.66,1.77,1.18,3.17,2.08,3.47,2.8,4.54,4.84,3.24
1746,San Francisco Bay,4648987.9,132768.49,2004-03,2004,3.0,month,2.84,2.3,2.76,2.38,3.77,2.98,2.55,7.77,6.28,7.53,6.5,10.3,8.15,6.97
1747,San Francisco Bay,4648987.9,132768.49,2004-04,2004,4.0,month,2.87,2.75,3.01,2.78,3.72,3.17,2.73,7.86,7.52,8.24,7.61,10.18,8.67,7.46
1748,San Francisco Bay,4648987.9,132768.49,2004-05,2004,5.0,month,2.97,2.45,2.69,1.85,4.3,2.83,2.34,8.11,6.69,7.36,5.07,11.76,7.74,6.41
1749,San Francisco Bay,4648987.9,132768.49,2004-06,2004,6.0,month,2.85,2.42,2.55,2.05,3.66,2.49,2.08,7.8,6.62,6.96,5.62,10.01,6.82,5.67
1750,San Francisco Bay,4648987.9,132768.49,2004-07,2004,7.0,month,2.5,2.65,2.54,2.95,2.97,2.15,1.93,6.85,7.24,6.93,8.06,8.11,5.87,5.27
1751,San Francisco Bay,4648987.9,132768.49,2004-08,2004,8.0,month,2.05,2.57,2.26,2.51,2.72,1.87,1.82,5.61,7.03,6.19,6.87,7.43,5.12,4.98
1752,San Francisco Bay,4648987.9,132768.49,2004-09,2004,9.0,month,1.27,1.16,1.34,0.81,1.76,1.59,1.5,3.46,3.16,3.66,2.21,4.81,4.35,4.1
1753,San Francisco Bay,4648987.9,132768.49,2004-10,2004,10.0,month,1.17,1.23,1.26,0.89,2.03,1.51,1.11,3.21,3.36,3.44,2.43,5.54,4.14,3.04
1754,San Francisco Bay,4648987.9,132768.49,2004-11,2004,11.0,month,0.91,0.63,0.94,0.25,1.58,1.31,0.96,2.47,1.71,2.58,0.69,4.32,3.58,2.62
1755,San Francisco Bay,4648987.9,132768.49,2004-12,2004,12.0,month,0.64,0.56,0.76,0.36,1.15,0.95,0.79,1.75,1.54,2.08,0.99,3.14,2.6,2.16
1756,San Francisco Bay,4648987.9,132768.49,2005-00,2005,,water_year,27.04,23.459999999999997,26.270000000000003,23.229999999999997,34.1,26.880000000000003,22.669999999999995,73.91,64.14,71.88000000000001,63.46,93.19000000000001,73.50999999999999,62.02000000000001
1757,San Francisco Bay,4648987.9,132768.49,2005-01,2005,1.0,month,0.89,0.52,0.83,0.3,1.12,1.05,0.81,2.44,1.42,2.28,0.81,3.06,2.88,2.22
1758,San Francisco Bay,4648987.9,132768.49,2005-02,2005,2.0,month,1.19,0.87,1.27,0.75,1.91,1.53,1.3,3.25,2.38,3.48,2.05,5.22,4.17,3.55
1759,San Francisco Bay,4648987.9,132768.49,2005-03,2005,3.0,month,2.85,1.86,2.8,2.65,3.34,3.02,2.49,7.79,5.08,7.65,7.24,9.14,8.26,6.81
1760,San Francisco Bay,4648987.9,132768.49,2005-04,2005,4.0,month,3.74,2.72,3.23,2.63,3.97,3.44,2.88,10.22,7.43,8.82,7.18,10.84,9.4,7.88
1761,San Francisco Bay,4648987.9,132768.49,2005-05,2005,5.0,month,4.22,3.64,3.84,3.45,5.26,3.97,3.01,11.53,9.95,10.51,9.42,14.39,10.85,8.24
1762,San Francisco Bay,4648987.9,132768.49,2005-06,2005,6.0,month,3.47,3.07,3.37,3.59,4.24,3.32,2.71,9.49,8.4,9.23,9.8,11.59,9.08,7.41
1763,San Francisco Bay,4648987.9,132768.49,2005-07,2005,7.0,month,3.75,3.28,3.37,3.42,3.82,3.0,2.72,10.26,8.98,9.22,9.35,10.43,8.2,7.44
1764,San Francisco Bay,4648987.9,132768.49,2005-08,2005,8.0,month,2.75,3.24,2.82,3.13,3.12,2.25,2.24,7.52,8.85,7.72,8.56,8.53,6.16,6.13
1765,San Francisco Bay,4648987.9,132768.49,2005-09,2005,9.0,month,1.46,1.84,1.78,1.81,2.56,1.53,1.65,3.98,5.04,4.87,4.94,6.99,4.19,4.52
1766,San Francisco Bay,4648987.9,132768.49,2005-10,2005,10.0,month,1.09,1.55,1.32,1.02,1.94,1.32,1.25,2.97,4.24,3.6,2.79,5.3,3.62,3.42
1767,San Francisco Bay,4648987.9,132768.49,2005-11,2005,11.0,month,0.58,0.79,0.81,0.49,1.43,1.2,0.74,1.59,2.15,2.2,1.35,3.9,3.27,2.01
1768,San Francisco Bay,4648987.9,132768.49,2005-12,2005,12.0,month,0.43,0.38,0.53,0.19,1.08,0.96,0.51,1.19,1.04,1.45,0.53,2.96,2.62,1.4
1769,San Francisco Bay,4648987.9,132768.49,2006-00,2006,,water_year,24.380000000000003,22.27,24.3,21.84,31.5,25.319999999999997,20.810000000000002,66.67999999999999,60.86000000000001,66.43,59.74,86.13000000000001,69.19,56.91000000000001
1770,San Francisco Bay,4648987.9,132768.49,2006-01,2006,1.0,month,0.83,0.61,0.82,0.28,0.94,1.31,0.87,2.26,1.67,2.25,0.78,2.57,3.58,2.38
1771,San Francisco Bay,4648987.9,132768.49,2006-02,2006,2.0,month,1.35,1.04,1.36,0.73,1.81,1.63,1.31,3.7,2.85,3.73,1.99,4.95,4.45,3.58
1772,San Francisco Bay,4648987.9,132768.49,2006-03,2006,3.0,month,1.75,1.28,1.82,1.2,2.54,2.57,1.56,4.8,3.5,4.99,3.29,6.94,7.02,4.27
1773,San Francisco Bay,4648987.9,132768.49,2006-04,2006,4.0,month,2.92,2.12,2.72,2.09,3.82,3.14,2.32,7.97,5.8,7.43,5.73,10.44,8.58,6.34
1774,San Francisco Bay,4648987.9,132768.49,2006-05,2006,5.0,month,4.23,3.44,3.71,3.43,4.99,3.62,3.04,11.58,9.39,10.15,9.36,13.65,9.91,8.3
1775,San Francisco Bay,4648987.9,132768.49,2006-06,2006,6.0,month,3.53,3.06,3.33,3.36,4.06,3.01,2.74,9.65,8.35,9.1,9.18,11.1,8.22,7.49
1776,San Francisco Bay,4648987.9,132768.49,2006-07,2006,7.0,month,3.41,3.31,3.38,3.87,3.79,2.91,2.67,9.33,9.05,9.24,10.59,10.37,7.95,7.31
1777,San Francisco Bay,4648987.9,132768.49,2006-08,2006,8.0,month,2.59,2.7,2.61,3.03,2.99,2.09,2.1,7.08,7.37,7.14,8.28,8.17,5.7,5.75
1778,San Francisco Bay,4648987.9,132768.49,2006-09,2006,9.0,month,1.67,1.99,1.89,2.15,2.11,1.56,1.7,4.56,5.45,5.15,5.87,5.78,4.27,4.66
1779,San Francisco Bay,4648987.9,132768.49,2006-10,2006,10.0,month,0.89,1.36,1.21,1.18,1.88,1.2,1.03,2.44,3.72,3.3,3.22,5.15,3.27,2.83
1780,San Francisco Bay,4648987.9,132768.49,2006-11,2006,11.0,month,0.65,0.75,0.81,0.46,1.51,1.31,0.71,1.79,2.05,2.22,1.25,4.14,3.59,1.94
1781,San Francisco Bay,4648987.9,132768.49,2006-12,2006,12.0,month,0.47,0.71,0.77,0.3,1.31,1.08,0.79,1.28,1.93,2.1,0.83,3.59,2.96,2.15
1782,San Francisco Bay,4648987.9,132768.49,2007-00,2007,,water_year,21.26,20.909999999999997,22.42,19.34,30.519999999999996,23.979999999999997,19.58,58.129999999999995,57.219999999999985,61.26,52.85,83.49999999999999,65.55,53.5
1783,San Francisco Bay,4648987.9,132768.49,2007-01,2007,1.0,month,0.79,0.79,0.96,0.48,1.41,1.19,1.01,2.16,2.16,2.62,1.31,3.85,3.24,2.76
1784,San Francisco Bay,4648987.9,132768.49,2007-02,2007,2.0,month,1.05,0.78,1.16,0.7,1.56,1.59,1.22,2.86,2.13,3.17,1.92,4.25,4.35,3.33
1785,San Francisco Bay,4648987.9,132768.49,2007-03,2007,3.0,month,2.62,2.2,2.55,2.0,3.09,2.69,2.47,7.18,6.02,6.98,5.46,8.45,7.37,6.76
1786,San Francisco Bay,4648987.9,132768.49,2007-04,2007,4.0,month,2.87,2.15,2.82,2.13,3.39,3.43,2.66,7.84,5.89,7.7,5.83,9.28,9.37,7.27
1787,San Francisco Bay,4648987.9,132768.49,2007-05,2007,5.0,month,3.17,3.21,3.16,2.8,4.79,3.11,2.5,8.66,8.78,8.64,7.65,13.1,8.49,6.83
1788,San Francisco Bay,4648987.9,132768.49,2007-06,2007,6.0,month,2.72,2.61,2.67,2.73,3.45,2.5,2.05,7.43,7.15,7.3,7.45,9.43,6.83,5.6
1789,San Francisco Bay,4648987.9,132768.49,2007-07,2007,7.0,month,2.69,2.41,2.53,2.57,3.17,2.4,1.99,7.37,6.59,6.91,7.02,8.68,6.57,5.43
1790,San Francisco Bay,4648987.9,132768.49,2007-08,2007,8.0,month,1.95,2.31,2.18,2.4,2.64,1.99,1.79,5.33,6.33,5.95,6.56,7.23,5.44,4.89
1791,San Francisco Bay,4648987.9,132768.49,2007-09,2007,9.0,month,1.39,1.63,1.6,1.59,2.32,1.49,1.36,3.79,4.47,4.37,4.35,6.35,4.07,3.71
1792,San Francisco Bay,4648987.9,132768.49,2007-10,2007,10.0,month,0.91,1.1,1.21,0.71,1.81,1.8,1.1,2.5,3.0,3.3,1.94,4.94,4.92,3.01
1793,San Francisco Bay,4648987.9,132768.49,2007-11,2007,11.0,month,0.79,0.83,0.99,0.73,1.66,1.15,0.99,2.15,2.26,2.7,1.99,4.55,3.15,2.69
1794,San Francisco Bay,4648987.9,132768.49,2007-12,2007,12.0,month,0.48,0.56,0.73,0.2,1.06,1.15,0.89,1.32,1.54,2.01,0.54,2.89,3.15,2.43
1795,San Francisco Bay,4648987.9,132768.49,2008-00,2008,,water_year,20.53,19.51,21.520000000000003,18.15,28.19,23.749999999999996,20.11,56.16,53.35,58.84,49.620000000000005,77.1,64.92,54.980000000000004
1796,San Francisco Bay,4648987.9,132768.49,2008-01,2008,1.0,month,0.61,0.52,0.75,0.22,1.02,1.19,0.86,1.67,1.42,2.05,0.59,2.78,3.26,2.35
1797,San Francisco Bay,4648987.9,132768.49,2008-02,2008,2.0,month,1.4,0.87,1.3,0.61,1.36,1.82,1.45,3.84,2.39,3.55,1.67,3.72,4.97,3.96
1798,San Francisco Bay,4648987.9,132768.49,2008-03,2008,3.0,month,2.51,1.99,2.37,1.52,2.94,2.5,2.36,6.86,5.45,6.49,4.15,8.05,6.84,6.47
1799,San Francisco Bay,4648987.9,132768.49,2008-04,2008,4.0,month,2.38,2.12,2.54,2.29,3.86,2.87,2.39,6.5,5.79,6.94,6.27,10.55,7.85,6.54
1800,San Francisco Bay,4648987.9,132768.49,2008-05,2008,5.0,month,2.67,2.61,2.74,2.48,4.36,2.83,2.31,7.31,7.14,7.49,6.79,11.93,7.73,6.31
1801,San Francisco Bay,4648987.9,132768.49,2008-06,2008,6.0,month,2.72,2.25,2.5,2.49,2.84,2.65,2.12,7.44,6.15,6.84,6.82,7.77,7.24,5.8
1802,San Francisco Bay,4648987.9,132768.49,2008-07,2008,7.0,month,3.07,2.74,2.62,2.64,2.78,2.32,2.1,8.39,7.48,7.17,7.2,7.6,6.34,5.73
1803,San Francisco Bay,4648987.9,132768.49,2008-08,2008,8.0,month,1.91,2.51,2.24,2.58,2.55,2.0,1.96,5.23,6.87,6.12,7.06,6.98,5.46,5.36
1804,San Francisco Bay,4648987.9,132768.49,2008-09,2008,9.0,month,1.08,1.41,1.53,1.68,1.95,1.47,1.58,2.95,3.86,4.18,4.6,5.34,4.01,4.33
1805,San Francisco Bay,4648987.9,132768.49,2008-10,2008,10.0,month,0.56,0.97,1.07,0.87,1.66,1.28,1.19,1.54,2.64,2.92,2.38,4.55,3.5,3.27
1806,San Francisco Bay,4648987.9,132768.49,2008-11,2008,11.0,month,0.74,0.88,0.91,0.4,1.55,1.13,0.84,2.03,2.42,2.49,1.08,4.25,3.08,2.3
1807,San Francisco Bay,4648987.9,132768.49,2008-12,2008,12.0,month,0.6,0.55,0.69,0.41,0.93,0.8,0.68,1.65,1.5,1.9,1.11,2.55,2.18,1.85
1808,San Francisco Bay,4648987.9,132768.49,2009-00,2009,,water_year,21.03,21.87,23.43,21.32,31.07,24.19,20.96,57.56,59.769999999999996,64.1,58.28,84.93999999999998,66.11999999999999,57.32
1809,San Francisco Bay,4648987.9,132768.49,2009-01,2009,1.0,month,0.94,0.74,1.05,0.7,1.22,1.24,1.12,2.58,2.03,2.87,1.92,3.34,3.39,3.06
1810,San Francisco Bay,4648987.9,132768.49,2009-02,2009,2.0,month,0.95,0.58,1.12,0.59,1.61,1.58,1.21,2.59,1.57,3.07,1.62,4.39,4.33,3.31
1811,San Francisco Bay,4648987.9,132768.49,2009-03,2009,3.0,month,2.42,1.83,2.51,1.69,3.17,2.83,2.54,6.63,5.0,6.88,4.62,8.66,7.73,6.94
1812,San Francisco Bay,4648987.9,132768.49,2009-04,2009,4.0,month,2.9,2.67,3.03,3.11,3.86,3.08,2.67,7.93,7.3,8.29,8.51,10.54,8.41,7.29
1813,San Francisco Bay,4648987.9,132768.49,2009-05,2009,5.0,month,3.24,3.09,3.16,2.53,4.73,3.29,2.66,8.86,8.44,8.65,6.92,12.93,9.0,7.27
1814,San Francisco Bay,4648987.9,132768.49,2009-06,2009,6.0,month,2.44,3.07,2.94,3.51,3.98,2.62,2.2,6.67,8.4,8.03,9.59,10.87,7.15,6.03
1815,San Francisco Bay,4648987.9,132768.49,2009-07,2009,7.0,month,2.83,2.72,2.7,2.82,3.15,2.5,2.16,7.75,7.45,7.37,7.71,8.62,6.85,5.9
1816,San Francisco Bay,4648987.9,132768.49,2009-08,2009,8.0,month,2.11,2.62,2.37,2.66,2.89,2.1,1.94,5.77,7.15,6.48,7.27,7.89,5.73,5.31
1817,San Francisco Bay,4648987.9,132768.49,2009-09,2009,9.0,month,1.3,2.15,1.88,2.03,2.32,1.74,1.75,3.56,5.87,5.15,5.55,6.35,4.77,4.79
1818,San Francisco Bay,4648987.9,132768.49,2009-10,2009,10.0,month,1.22,1.58,1.48,0.98,2.52,1.68,1.44,3.33,4.31,4.05,2.68,6.9,4.59,3.93
1819,San Francisco Bay,4648987.9,132768.49,2009-11,2009,11.0,month,0.8,0.92,1.04,0.44,1.69,1.18,1.19,2.18,2.5,2.86,1.2,4.62,3.23,3.26
1820,San Francisco Bay,4648987.9,132768.49,2009-12,2009,12.0,month,0.6,0.36,0.66,0.3,1.0,0.86,0.7,1.65,0.99,1.81,0.83,2.74,2.35,1.91
1821,San Francisco Bay,4648987.9,132768.49,2010-00,2010,,water_year,24.380000000000003,21.38,24.94,22.36,33.3,25.500000000000004,22.529999999999998,66.64,58.45,68.19999999999999,61.16999999999999,91.02999999999999,69.74,61.620000000000005
1822,San Francisco Bay,4648987.9,132768.49,2010-01,2010,1.0,month,0.72,0.54,0.81,0.3,1.27,1.07,0.76,1.97,1.48,2.22,0.83,3.47,2.91,2.09
1823,San Francisco Bay,4648987.9,132768.49,2010-02,2010,2.0,month,1.15,1.13,1.34,0.69,2.04,1.64,1.18,3.15,3.1,3.67,1.88,5.57,4.5,3.22
1824,San Francisco Bay,4648987.9,132768.49,2010-03,2010,3.0,month,2.84,1.75,2.58,1.98,3.04,2.79,2.39,7.75,4.78,7.05,5.41,8.31,7.62,6.54
1825,San Francisco Bay,4648987.9,132768.49,2010-04,2010,4.0,month,3.27,2.18,3.06,2.89,3.94,3.45,2.55,8.93,5.95,8.37,7.91,10.78,9.43,6.98
1826,San Francisco Bay,4648987.9,132768.49,2010-05,2010,5.0,month,3.5,2.41,3.22,2.54,3.68,3.68,3.15,9.58,6.59,8.8,6.95,10.05,10.07,8.62
1827,San Francisco Bay,4648987.9,132768.49,2010-06,2010,6.0,month,3.25,2.57,3.11,3.02,4.12,3.0,2.88,8.88,7.03,8.5,8.26,11.27,8.21,7.88
1828,San Francisco Bay,4648987.9,132768.49,2010-07,2010,7.0,month,3.37,3.11,3.18,4.06,3.93,2.57,2.44,9.22,8.5,8.69,11.09,10.74,7.04,6.66
1829,San Francisco Bay,4648987.9,132768.49,2010-08,2010,8.0,month,2.18,2.56,2.48,2.87,3.42,2.05,2.08,5.95,7.0,6.77,7.86,9.35,5.6,5.69
1830,San Francisco Bay,4648987.9,132768.49,2010-09,2010,9.0,month,1.48,2.27,1.98,2.29,2.65,1.53,1.77,4.05,6.22,5.41,6.27,7.23,4.19,4.84
1831,San Francisco Bay,4648987.9,132768.49,2010-10,2010,10.0,month,1.02,1.51,1.44,1.58,2.3,1.4,1.22,2.79,4.13,3.92,4.31,6.3,3.83,3.32
1832,San Francisco Bay,4648987.9,132768.49,2010-11,2010,11.0,month,0.95,0.82,1.02,0.48,1.9,1.27,1.01,2.59,2.25,2.79,1.32,5.19,3.47,2.76
1833,San Francisco Bay,4648987.9,132768.49,2010-12,2010,12.0,month,0.49,0.41,0.63,0.19,1.11,0.97,0.62,1.34,1.11,1.73,0.52,3.03,2.65,1.71
1834,San Francisco Bay,4648987.9,132768.49,2011-00,2011,,water_year,25.099999999999998,21.61,25.360000000000003,24.04,34.33,25.8,21.94,68.63000000000001,59.11,69.34,65.71,93.86,70.52,59.989999999999995
1835,San Francisco Bay,4648987.9,132768.49,2011-01,2011,1.0,month,1.01,0.47,0.9,0.38,1.15,1.09,0.88,2.75,1.29,2.46,1.03,3.14,2.97,2.39
1836,San Francisco Bay,4648987.9,132768.49,2011-02,2011,2.0,month,1.27,0.88,1.33,0.79,1.54,1.65,1.45,3.47,2.42,3.63,2.16,4.2,4.5,3.97
1837,San Francisco Bay,4648987.9,132768.49,2011-03,2011,3.0,month,1.87,1.44,2.1,1.91,2.61,2.57,1.84,5.13,3.94,5.73,5.22,7.14,7.02,5.04
1838,San Francisco Bay,4648987.9,132768.49,2011-04,2011,4.0,month,3.19,2.55,3.21,4.0,4.15,2.99,2.67,8.72,6.98,8.78,10.93,11.36,8.17,7.3
1839,San Francisco Bay,4648987.9,132768.49,2011-05,2011,5.0,month,3.44,2.43,3.04,1.8,4.39,3.46,2.61,9.41,6.64,8.32,4.93,12.01,9.47,7.13
1840,San Francisco Bay,4648987.9,132768.49,2011-06,2011,6.0,month,3.61,2.94,3.31,3.12,4.16,3.44,2.61,9.86,8.04,9.05,8.52,11.37,9.4,7.14
1841,San Francisco Bay,4648987.9,132768.49,2011-07,2011,7.0,month,3.78,3.38,3.64,4.45,5.07,2.95,2.84,10.35,9.24,9.96,12.17,13.86,8.07,7.76
1842,San Francisco Bay,4648987.9,132768.49,2011-08,2011,8.0,month,2.75,2.74,2.71,3.11,3.34,2.28,2.34,7.52,7.49,7.42,8.51,9.12,6.23,6.4
1843,San Francisco Bay,4648987.9,132768.49,2011-09,2011,9.0,month,1.72,2.04,2.03,2.23,2.61,1.73,1.85,4.7,5.58,5.55,6.09,7.14,4.74,5.07
1844,San Francisco Bay,4648987.9,132768.49,2011-10,2011,10.0,month,1.27,1.19,1.43,0.95,2.37,1.73,1.49,3.46,3.25,3.92,2.6,6.48,4.72,4.07
1845,San Francisco Bay,4648987.9,132768.49,2011-11,2011,11.0,month,0.67,0.64,0.84,0.49,1.56,1.19,0.81,1.83,1.76,2.3,1.33,4.28,3.26,2.22
1846,San Francisco Bay,4648987.9,132768.49,2011-12,2011,12.0,month,0.63,0.64,0.8,0.58,1.52,0.78,0.95,1.71,1.75,2.18,1.58,4.14,2.12,2.6
1847,San Francisco Bay,4648987.9,132768.49,2012-00,2012,,water_year,22.71,18.9,22.910000000000004,19.93,31.19,24.57,21.27,62.080000000000005,51.67,62.629999999999995,54.45000000000001,85.22999999999999,67.08,58.15
1848,San Francisco Bay,4648987.9,132768.49,2012-01,2012,1.0,month,0.57,0.5,0.72,0.27,1.06,1.02,0.84,1.55,1.37,1.98,0.74,2.89,2.78,2.29
1849,San Francisco Bay,4648987.9,132768.49,2012-02,2012,2.0,month,1.13,0.85,1.31,0.7,2.08,1.75,1.34,3.1,2.32,3.59,1.9,5.68,4.78,3.67
1850,San Francisco Bay,4648987.9,132768.49,2012-03,2012,3.0,month,1.61,1.32,1.92,1.56,2.62,2.46,1.86,4.39,3.62,5.24,4.27,7.15,6.71,5.07
1851,San Francisco Bay,4648987.9,132768.49,2012-04,2012,4.0,month,3.47,2.3,3.19,2.9,3.82,3.51,2.89,9.49,6.28,8.73,7.92,10.44,9.59,7.91
1852,San Francisco Bay,4648987.9,132768.49,2012-05,2012,5.0,month,3.76,2.48,3.18,1.86,4.0,3.42,3.03,10.29,6.79,8.7,5.08,10.93,9.34,8.28
1853,San Francisco Bay,4648987.9,132768.49,2012-06,2012,6.0,month,2.97,2.41,2.75,2.26,3.82,2.8,2.4,8.13,6.59,7.51,6.17,10.45,7.65,6.56
1854,San Francisco Bay,4648987.9,132768.49,2012-07,2012,7.0,month,2.82,2.52,2.73,3.54,3.34,2.43,2.21,7.71,6.88,7.45,9.67,9.13,6.63,6.05
1855,San Francisco Bay,4648987.9,132768.49,2012-08,2012,8.0,month,2.21,2.15,2.19,2.32,2.57,2.06,1.95,6.05,5.88,5.98,6.34,7.03,5.63,5.32
1856,San Francisco Bay,4648987.9,132768.49,2012-09,2012,9.0,month,1.6,1.9,1.85,2.5,2.43,1.42,1.5,4.37,5.18,5.05,6.85,6.63,3.87,4.11
1857,San Francisco Bay,4648987.9,132768.49,2012-10,2012,10.0,month,1.14,1.43,1.39,1.52,2.45,1.36,1.11,3.12,3.91,3.81,4.15,6.7,3.72,3.04
1858,San Francisco Bay,4648987.9,132768.49,2012-11,2012,11.0,month,0.87,0.71,0.97,0.74,1.51,1.3,0.81,2.39,1.93,2.64,2.03,4.12,3.55,2.23
1859,San Francisco Bay,4648987.9,132768.49,2012-12,2012,12.0,month,0.6,0.53,0.74,0.22,1.07,1.05,0.76,1.63,1.46,2.01,0.61,2.92,2.87,2.09
1860,San Francisco Bay,4648987.9,132768.49,2013-00,2013,,water_year,21.319999999999997,19.900000000000002,23.349999999999998,20.36,31.22,25.299999999999997,21.64,58.3,54.38999999999999,63.81,55.69,85.39000000000001,69.19,59.19
1861,San Francisco Bay,4648987.9,132768.49,2013-01,2013,1.0,month,0.96,0.57,0.96,0.3,1.1,1.21,1.07,2.62,1.55,2.64,0.83,3.02,3.31,2.91
1862,San Francisco Bay,4648987.9,132768.49,2013-02,2013,2.0,month,1.5,0.91,1.45,0.9,1.9,1.64,1.49,4.09,2.49,3.97,2.45,5.18,4.48,4.08
1863,San Francisco Bay,4648987.9,132768.49,2013-03,2013,3.0,month,2.02,1.45,2.11,1.38,2.45,2.51,2.25,5.51,3.95,5.76,3.77,6.71,6.86,6.14
1864,San Francisco Bay,4648987.9,132768.49,2013-04,2013,4.0,month,2.62,1.84,3.01,2.64,3.51,3.61,3.34,7.17,5.02,8.23,7.21,9.6,9.88,9.14
1865,San Francisco Bay,4648987.9,132768.49,2013-05,2013,5.0,month,2.81,2.26,2.77,2.27,4.59,3.03,2.45,7.68,6.17,7.56,6.21,12.55,8.3,6.69
1866,San Francisco Bay,4648987.9,132768.49,2013-06,2013,6.0,month,2.58,2.34,2.68,2.54,3.54,2.92,2.2,7.07,6.41,7.32,6.94,9.68,7.99,6.01
1867,San Francisco Bay,4648987.9,132768.49,2013-07,2013,7.0,month,2.71,3.3,2.96,3.25,3.62,2.61,2.35,7.41,9.02,8.09,8.9,9.91,7.14,6.42
1868,San Francisco Bay,4648987.9,132768.49,2013-08,2013,8.0,month,2.13,2.8,2.57,3.14,3.04,2.15,2.11,5.83,7.66,7.03,8.6,8.32,5.88,5.78
1869,San Francisco Bay,4648987.9,132768.49,2013-09,2013,9.0,month,1.38,1.76,1.74,1.46,2.44,1.91,1.7,3.78,4.82,4.75,3.99,6.68,5.21,4.66
1870,San Francisco Bay,4648987.9,132768.49,2013-10,2013,10.0,month,0.78,1.13,1.06,0.77,1.75,1.06,1.13,2.13,3.1,2.89,2.11,4.79,2.9,3.09
1871,San Francisco Bay,4648987.9,132768.49,2013-11,2013,11.0,month,0.4,0.6,0.61,0.41,1.47,0.95,0.52,1.08,1.64,1.68,1.11,4.02,2.59,1.42
1872,San Francisco Bay,4648987.9,132768.49,2013-12,2013,12.0,month,0.42,0.42,0.51,0.3,0.83,0.74,0.45,1.15,1.15,1.39,0.83,2.26,2.03,1.22
1873,San Francisco Bay,4648987.9,132768.49,2014-00,2014,,water_year,20.439999999999998,19.5,22.1,18.76,28.09,24.68,21.299999999999997,55.81999999999999,53.31,60.39,51.24,76.77,67.47,58.25
