,NAME,area_acres,max_mask_area_acres,year_month,year,month,timestep,DISALEXI_ET_mean_in,EEMETRIC_ET_mean_in,ENSEMBLE_ET_mean_in,GEESEBAL_ET_mean_in,PTJPL_ET_mean_in,SIMS_ET_mean_in,SSEBOP_ET_mean_in,DISALEXI_ET_acre_ft,EEMETRIC_ET_acre_ft,ENSEMBLE_ET_acre_ft,GEESEBAL_ET_acre_ft,PTJPL_ET_acre_ft,SIMS_ET_acre_ft,SSEBOP_ET_acre_ft
3453,Humboldt,4517806.53,43131.0,2024-00,2024,,water_year,28.7,35.31,35.12,37.3,33.74,40.49,36.7,103193.53,126935.45,126198.69,134047.89,121262.17,145544.65,131863.96
3454,Humboldt,4517806.53,43131.0,2024-01,2024,1.0,month,0.36,1.41,1.39,0.57,1.44,2.28,1.84,1311.03,5065.13,5008.6,2032.77,5177.13,8192.39,6621.19
3455,Humboldt,4517806.53,43131.0,2024-02,2024,2.0,month,0.9,1.67,1.75,1.09,1.63,2.75,2.3,3246.89,5993.1,6273.32,3911.83,5852.88,9897.71,8268.94
3456,Humboldt,4517806.53,43131.0,2024-03,2024,3.0,month,1.81,2.03,2.22,2.01,2.06,2.91,2.45,6504.93,7309.43,7964.81,7231.73,7390.59,10472.78,8820.88
3457,Humboldt,4517806.53,43131.0,2024-04,2024,4.0,month,3.29,2.92,3.25,4.24,3.33,3.27,2.86,11840.72,10507.62,11672.99,15241.18,11957.86,11764.59,10261.92
3458,Humboldt,4517806.53,43131.0,2024-05,2024,5.0,month,5.04,4.35,4.63,6.11,4.78,4.52,4.29,18102.58,15623.38,16633.07,21965.09,17193.88,16251.38,15409.05
3459,Humboldt,4517806.53,43131.0,2024-06,2024,6.0,month,5.36,4.48,4.49,5.85,4.61,4.31,4.08,19282.4,16103.35,16148.31,21011.37,16562.13,15474.41,14651.58
3460,Humboldt,4517806.53,43131.0,2024-07,2024,7.0,month,4.65,4.95,4.75,6.66,4.85,4.58,4.22,16719.67,17806.79,17063.77,23940.35,17435.85,16449.38,15151.28
3461,Humboldt,4517806.53,43131.0,2024-08,2024,8.0,month,3.11,3.88,3.86,4.33,3.52,4.18,3.62,11169.62,13939.83,13884.29,15571.27,12644.13,15014.14,13003.15
3462,Humboldt,4517806.53,43131.0,2024-09,2024,9.0,month,2.08,4.03,3.46,3.37,2.74,3.97,3.92,7480.63,14482.77,12448.83,12119.39,9851.88,14267.14,14086.85
3463,Humboldt,4517806.53,43131.0,2024-10,2024,10.0,month,1.1,1.5,1.76,1.6,2.23,2.09,1.74,3944.88,5401.49,6333.17,5756.77,8023.28,7498.2,6260.41
3464,Humboldt,4517806.53,43131.0,2024-11,2024,11.0,month,0.54,0.85,0.96,0.23,1.19,1.31,1.03,1945.22,3064.95,3458.04,833.56,4283.97,4702.2,3709.06
3465,Humboldt,4517806.53,43131.0,2024-12,2024,12.0,month,0.47,0.72,0.82,0.16,1.0,1.04,0.93,1703.0,2590.3,2933.81,575.31,3599.23,3731.25,3349.24
3466,Humboldt,4517806.53,43131.0,2025-00,2025,,water_year,29.27,27.11,29.08,32.63,32.47,29.22,26.67,105220.88,97479.06,104500.32,117310.37,116719.15,104988.03,95849.34
3467,Humboldt,4517806.53,43131.0,2025-01,2025,1.0,month,0.8,0.68,0.81,0.19,0.69,1.19,1.25,2871.56,2439.57,2926.65,697.75,2468.94,4286.38,4509.18
3468,Humboldt,4517806.53,43131.0,2025-02,2025,2.0,month,0.83,0.98,1.09,0.59,1.19,1.46,1.23,2982.41,3516.34,3907.4,2116.85,4264.98,5256.67,4411.77
3469,Humboldt,4517806.53,43131.0,2025-03,2025,3.0,month,1.52,1.99,2.02,1.78,2.09,2.39,1.96,5463.07,7164.18,7245.25,6397.55,7497.35,8578.04,7040.56
3470,Humboldt,4517806.53,43131.0,2025-04,2025,4.0,month,3.31,2.75,3.25,3.93,3.89,3.02,2.72,11902.74,9872.21,11686.35,14123.81,13997.17,10849.55,9763.07
3471,Humboldt,4517806.53,43131.0,2025-05,2025,5.0,month,5.18,3.56,3.92,4.53,4.38,3.58,3.43,18631.15,12801.22,14076.91,16271.23,15753.1,12868.14,12331.8
3472,Humboldt,4517806.53,43131.0,2025-06,2025,6.0,month,5.56,3.76,4.12,5.04,4.66,3.59,3.58,19999.58,13521.12,14803.31,18119.73,16751.41,12904.53,12856.01
3473,Humboldt,4517806.53,43131.0,2025-07,2025,7.0,month,4.73,3.86,4.0,5.58,4.44,3.54,3.22,16995.05,13886.76,14382.34,20059.92,15946.46,12712.92,11577.52
3474,Humboldt,4517806.53,43131.0,2025-08,2025,8.0,month,3.34,3.91,3.64,5.4,3.74,3.39,3.2,11990.98,14067.02,13091.02,19403.46,13443.47,12170.95,11489.7
3475,Humboldt,4517806.53,43131.0,2025-09,2025,9.0,month,1.89,2.55,2.69,3.6,2.97,2.62,2.38,6791.24,9153.9,9656.07,12954.43,10689.79,9429.2,8551.02
3476,Humboldt,4517806.53,43131.0,2025-10,2025,10.0,month,1.2,1.63,1.99,1.91,2.76,2.27,1.93,4302.06,5872.66,7142.13,6882.37,9915.91,8173.64,6946.65
3477,Humboldt,4517806.53,43131.0,2025-11,2025,11.0,month,0.63,0.9,1.04,0.52,1.5,1.33,1.09,2248.21,3227.9,3738.23,1873.84,5382.98,4785.17,3930.53
3478,Humboldt,4517806.53,43131.0,2025-12,2025,12.0,month,0.37,0.71,0.8,0.17,1.17,0.91,0.89,1332.31,2543.15,2872.75,625.36,4192.24,3278.54,3194.5
3479,Humboldt,4517806.53,43131.0,2026-00,2026,,water_year,,,,,,,,,,,,,,
3480,Imperial,4091882.67,436580.0,2003-10,2003,10.0,month,2.84,3.1,2.67,2.5,2.8,2.36,2.25,103401.44,112688.68,97259.8,91086.36,101752.95,85730.07,81739.25
3481,Imperial,4091882.67,436580.0,2003-11,2003,11.0,month,1.44,1.68,1.51,1.36,2.06,1.53,1.32,52236.92,61068.24,55009.24,49612.85,75017.21,55561.13,47999.31
3482,Imperial,4091882.67,436580.0,2003-12,2003,12.0,month,1.13,1.44,1.34,1.26,1.79,1.28,1.18,41070.01,52363.54,48573.25,45937.86,65086.42,46683.26,42768.5
3483,Imperial,4091882.67,436580.0,2004-00,2004,,water_year,41.99,46.85,40.68,39.08,41.15,40.18,36.13,1527955.32,1704630.55,1479941.98,1422585.84,1497231.5,1461973.4,1314585.55
3484,Imperial,4091882.67,436580.0,2004-01,2004,1.0,month,1.35,1.55,1.6,1.8,1.9,1.55,1.41,49211.51,56464.66,58135.78,65447.95,69134.54,56506.91,51463.31
3485,Imperial,4091882.67,436580.0,2004-02,2004,2.0,month,1.98,2.18,2.14,2.04,2.38,2.2,2.0,72123.0,79412.25,77851.56,74274.11,86431.78,80068.84,72877.14
3486,Imperial,4091882.67,436580.0,2004-03,2004,3.0,month,3.82,3.9,4.01,4.22,4.6,4.06,3.75,138973.22,142016.12,145999.63,153703.4,167409.02,147560.61,136426.36
3487,Imperial,4091882.67,436580.0,2004-04,2004,4.0,month,4.64,5.11,4.88,5.03,5.07,4.84,4.4,168666.62,186039.07,177380.06,183031.55,184510.6,176013.59,160167.47
3488,Imperial,4091882.67,436580.0,2004-05,2004,5.0,month,5.24,6.43,5.63,5.62,5.69,5.6,5.06,190602.69,233995.26,204946.7,204484.63,207085.78,203875.73,184029.19
3489,Imperial,4091882.67,436580.0,2004-06,2004,6.0,month,5.6,5.85,5.11,4.89,4.82,5.0,4.43,203898.36,212696.88,185826.36,177944.12,175460.56,182079.75,161112.82
3490,Imperial,4091882.67,436580.0,2004-07,2004,7.0,month,5.37,5.74,4.81,4.72,4.41,4.81,4.03,195544.02,208883.96,175102.9,171823.24,160464.83,174964.4,146717.81
3491,Imperial,4091882.67,436580.0,2004-08,2004,8.0,month,5.06,5.5,3.96,3.22,3.24,4.0,3.47,184001.97,200168.94,144017.69,117310.03,117769.81,145485.42,126347.46
3492,Imperial,4091882.67,436580.0,2004-09,2004,9.0,month,3.52,4.37,3.02,2.42,2.39,2.95,2.83,128225.56,158832.95,109839.01,87929.74,87108.0,107443.69,102936.93
3493,Imperial,4091882.67,436580.0,2004-10,2004,10.0,month,2.21,2.59,2.31,1.81,2.97,2.38,2.03,80224.11,94402.25,83971.86,65991.67,107922.81,86480.77,73824.64
3494,Imperial,4091882.67,436580.0,2004-11,2004,11.0,month,1.5,1.73,1.59,1.42,2.01,1.46,1.52,54484.86,62808.26,57969.63,51528.77,73068.5,53145.9,55215.36
3495,Imperial,4091882.67,436580.0,2004-12,2004,12.0,month,1.14,1.49,1.3,1.08,1.41,1.38,1.28,41351.75,54219.59,47184.87,39246.77,51233.56,50095.56,46392.35
3496,Imperial,4091882.67,436580.0,2005-00,2005,,water_year,40.25,45.51,39.18,35.09,39.6,40.52,35.43,1463581.95,1655765.36,1425677.57,1277287.91,1440468.18,1474062.91,1288681.0
3497,Imperial,4091882.67,436580.0,2005-01,2005,1.0,month,1.4,1.47,1.47,1.1,1.69,1.67,1.41,50900.97,53362.61,53643.21,39920.69,61351.7,60779.48,51280.4
3498,Imperial,4091882.67,436580.0,2005-02,2005,2.0,month,1.85,1.67,1.88,1.77,2.05,2.05,1.82,67206.59,60622.92,68231.44,64502.45,74608.99,74676.03,66062.14
3499,Imperial,4091882.67,436580.0,2005-03,2005,3.0,month,3.19,3.77,3.77,3.78,4.74,3.8,3.65,116076.63,137121.62,137247.67,137638.99,172488.43,138094.19,132685.62
3500,Imperial,4091882.67,436580.0,2005-04,2005,4.0,month,4.18,4.95,4.41,4.42,4.44,4.41,4.0,152118.93,180265.68,160281.48,160969.16,161627.47,160529.14,145628.22
3501,Imperial,4091882.67,436580.0,2005-05,2005,5.0,month,5.55,6.05,5.35,4.83,5.43,5.37,4.75,201766.02,220214.73,194728.15,175619.12,197457.07,195353.23,172886.34
3502,Imperial,4091882.67,436580.0,2005-06,2005,6.0,month,5.37,6.21,5.17,4.68,4.72,5.43,4.69,195300.95,225795.32,188165.25,170397.19,171628.87,197425.13,170742.1
3503,Imperial,4091882.67,436580.0,2005-07,2005,7.0,month,5.62,6.39,4.96,4.07,4.56,5.29,4.26,204335.8,232558.03,180583.37,148204.45,166005.74,192353.59,154928.35
3504,Imperial,4091882.67,436580.0,2005-08,2005,8.0,month,5.08,5.14,4.08,3.7,3.21,4.3,3.46,184975.26,187051.74,148408.14,134713.83,116882.32,156620.1,125874.07
3505,Imperial,4091882.67,436580.0,2005-09,2005,9.0,month,3.16,4.05,2.89,2.43,2.37,2.98,2.56,114840.08,147342.61,105262.5,88554.82,86192.72,108509.79,93161.41
3506,Imperial,4091882.67,436580.0,2005-10,2005,10.0,month,2.37,2.98,2.38,1.87,2.32,2.36,2.23,86335.24,108469.68,86756.5,68021.31,84481.78,85914.85,80998.29
3507,Imperial,4091882.67,436580.0,2005-11,2005,11.0,month,1.48,2.29,1.72,1.6,1.81,1.62,1.64,53856.06,83162.72,62689.81,58388.02,65961.16,58764.16,59633.02
3508,Imperial,4091882.67,436580.0,2005-12,2005,12.0,month,0.97,1.55,1.34,1.43,1.65,1.29,1.18,35438.86,56482.99,48810.02,52058.17,60184.91,46928.77,42856.58
3509,Imperial,4091882.67,436580.0,2006-00,2006,,water_year,38.73,47.98,39.56,36.99,37.77,39.91,36.56,1409106.25,1745599.13,1439700.59,1345886.04,1374364.1,1451666.07,1329877.2
3510,Imperial,4091882.67,436580.0,2006-01,2006,1.0,month,1.11,2.19,1.78,1.95,1.89,1.74,1.64,40498.64,79835.22,64744.52,70998.03,68806.96,63345.4,59744.89
3511,Imperial,4091882.67,436580.0,2006-02,2006,2.0,month,1.67,2.72,2.13,2.19,2.11,2.08,2.07,60761.86,99047.38,77548.33,79849.26,76706.53,75648.31,75393.21
3512,Imperial,4091882.67,436580.0,2006-03,2006,3.0,month,2.89,3.68,3.37,3.8,3.4,3.33,3.14,105169.97,133762.75,122519.06,138372.78,123861.47,121119.94,114164.58
3513,Imperial,4091882.67,436580.0,2006-04,2006,4.0,month,4.23,4.96,4.45,4.25,4.44,4.41,4.28,153954.78,180524.22,161871.54,154714.36,161394.28,160365.28,155872.56
3514,Imperial,4091882.67,436580.0,2006-05,2006,5.0,month,5.5,6.51,5.56,4.85,5.53,5.63,5.2,199972.43,236750.1,202223.08,176310.95,201239.2,204980.65,189036.41
3515,Imperial,4091882.67,436580.0,2006-06,2006,6.0,month,5.09,6.37,5.25,5.11,4.85,5.56,4.72,185218.18,231739.59,191090.83,185762.91,176488.42,202144.16,171571.87
3516,Imperial,4091882.67,436580.0,2006-07,2006,7.0,month,5.6,6.13,4.84,4.17,4.04,5.02,4.43,203636.53,223194.6,176237.61,151540.12,147106.13,182790.2,161209.94
3517,Imperial,4091882.67,436580.0,2006-08,2006,8.0,month,4.59,5.14,3.86,3.3,3.33,3.97,3.44,166916.72,186923.69,140603.24,120094.81,120985.59,144287.4,125209.45
3518,Imperial,4091882.67,436580.0,2006-09,2006,9.0,month,3.23,3.46,2.88,2.47,2.4,2.9,2.59,117346.98,125706.19,104606.05,89775.32,87147.67,105376.95,94186.4
3519,Imperial,4091882.67,436580.0,2006-10,2006,10.0,month,2.24,3.04,2.39,2.0,2.11,2.37,2.27,81519.67,110462.52,86887.13,72849.78,76871.54,86320.63,82583.33
3520,Imperial,4091882.67,436580.0,2006-11,2006,11.0,month,1.47,2.25,1.73,1.47,1.82,1.7,1.68,53300.59,81802.56,63115.36,53408.45,66202.08,61762.79,61174.24
3521,Imperial,4091882.67,436580.0,2006-12,2006,12.0,month,0.95,1.75,1.38,1.5,1.42,1.4,1.28,34583.46,63598.06,50248.39,54634.4,51601.1,51034.18,46454.08
3522,Imperial,4091882.67,436580.0,2007-00,2007,,water_year,39.04,49.44,39.97,37.31,37.79,40.29,37.49,1419944.02,1798891.13,1454629.31,1356868.9,1374589.38,1465490.55,1364104.29
3523,Imperial,4091882.67,436580.0,2007-01,2007,1.0,month,1.05,2.16,1.38,1.16,1.2,1.5,1.54,38267.04,78498.84,50358.68,42301.98,43714.13,54598.59,56008.17
3524,Imperial,4091882.67,436580.0,2007-02,2007,2.0,month,1.8,2.62,2.16,2.17,2.25,2.08,2.04,65612.1,95451.6,78680.17,78813.52,81916.43,75741.7,74081.46
3525,Imperial,4091882.67,436580.0,2007-03,2007,3.0,month,3.11,4.09,3.49,3.32,3.2,3.69,3.53,113246.58,148931.8,127031.26,120768.73,116311.53,134159.37,128531.94
3526,Imperial,4091882.67,436580.0,2007-04,2007,4.0,month,4.33,5.21,4.64,3.98,4.77,4.7,4.58,157445.43,189672.95,168750.99,144663.53,173702.92,170866.72,166776.49
3527,Imperial,4091882.67,436580.0,2007-05,2007,5.0,month,5.49,5.99,5.7,5.88,6.01,5.61,5.16,199670.34,217917.66,207426.25,214030.54,218499.06,204034.58,187871.62
3528,Imperial,4091882.67,436580.0,2007-06,2007,6.0,month,5.09,6.3,5.13,5.09,4.66,5.28,4.63,185056.9,229370.48,186706.97,185040.71,169651.65,191961.99,168359.53
3529,Imperial,4091882.67,436580.0,2007-07,2007,7.0,month,5.14,6.3,4.79,4.59,4.42,4.78,4.15,186880.0,229103.91,174444.74,166819.75,160644.59,173764.37,150824.66
3530,Imperial,4091882.67,436580.0,2007-08,2007,8.0,month,4.89,6.0,4.27,3.75,3.6,4.2,3.94,177788.57,218342.21,155257.08,136370.64,130841.75,152770.22,143405.07
3531,Imperial,4091882.67,436580.0,2007-09,2007,9.0,month,3.48,3.73,2.91,2.4,2.33,2.98,2.69,126573.34,135738.54,105722.29,87166.87,84632.6,108475.41,98033.7
3532,Imperial,4091882.67,436580.0,2007-10,2007,10.0,month,2.24,3.4,2.54,2.19,2.29,2.4,2.54,81350.08,123536.18,92448.1,79770.62,83173.61,87349.63,92355.71
3533,Imperial,4091882.67,436580.0,2007-11,2007,11.0,month,1.52,2.51,1.91,1.71,1.89,1.91,1.9,55404.14,91163.56,69477.16,62354.35,68718.3,69341.8,69124.37
3534,Imperial,4091882.67,436580.0,2007-12,2007,12.0,month,1.1,1.57,1.43,1.47,1.6,1.28,1.35,40011.22,57083.15,51845.6,53397.13,58382.72,46688.99,49117.4
3535,Imperial,4091882.67,436580.0,2008-00,2008,,water_year,39.06,49.42,40.32,35.88,37.75,41.77,38.58,1421497.54,1797477.97,1466695.58,1305767.54,1373991.54,1520359.42,1403711.01
3536,Imperial,4091882.67,436580.0,2008-01,2008,1.0,month,1.11,1.53,1.34,1.2,1.25,1.62,1.44,40406.26,55560.7,48869.6,43590.24,45319.23,59059.94,52362.25
3537,Imperial,4091882.67,436580.0,2008-02,2008,2.0,month,1.9,2.73,2.36,2.4,2.42,2.3,2.23,69285.65,99147.07,85811.14,87307.38,88132.13,83820.17,81240.22
3538,Imperial,4091882.67,436580.0,2008-03,2008,3.0,month,3.54,4.54,4.07,3.72,3.93,4.31,4.27,128971.96,165133.01,148200.73,135521.4,143113.73,156668.37,155411.2
3539,Imperial,4091882.67,436580.0,2008-04,2008,4.0,month,4.46,6.72,5.14,4.19,4.92,5.43,5.54,162391.2,244663.14,187105.45,152601.92,179024.97,197591.14,201530.54
3540,Imperial,4091882.67,436580.0,2008-05,2008,5.0,month,5.21,5.87,5.29,4.92,5.44,5.17,4.88,189648.74,213558.15,192404.44,178931.01,198092.75,188269.1,177579.01
3541,Imperial,4091882.67,436580.0,2008-06,2008,6.0,month,5.1,6.15,4.8,4.25,4.18,5.05,4.56,185431.17,223639.77,174514.21,154547.92,152224.07,183763.34,165808.51
3542,Imperial,4091882.67,436580.0,2008-07,2008,7.0,month,5.0,5.95,4.7,4.41,3.83,4.94,4.31,181884.67,216653.18,171066.39,160573.83,139331.88,179797.3,156692.87
3543,Imperial,4091882.67,436580.0,2008-08,2008,8.0,month,4.5,5.12,3.87,3.09,3.34,4.19,3.28,163722.43,186311.07,140665.98,112253.53,121672.26,152597.34,119392.38
3544,Imperial,4091882.67,436580.0,2008-09,2008,9.0,month,3.38,3.33,2.87,2.33,2.66,3.17,2.28,122990.02,121028.99,104286.78,84918.21,96805.89,115412.3,83096.55
3545,Imperial,4091882.67,436580.0,2008-10,2008,10.0,month,1.98,2.76,2.17,1.91,2.02,2.24,1.99,72051.24,100451.51,79094.41,69573.27,73572.4,81599.45,72578.63
3546,Imperial,4091882.67,436580.0,2008-11,2008,11.0,month,1.33,2.43,1.65,1.59,1.57,1.66,1.55,48250.68,88364.17,60081.06,58022.2,57091.03,60504.18,56444.6
3547,Imperial,4091882.67,436580.0,2008-12,2008,12.0,month,1.0,1.46,1.34,1.28,1.99,1.31,1.26,36274.49,53173.4,48657.04,46456.95,72490.97,47579.63,45727.16
3548,Imperial,4091882.67,436580.0,2009-00,2009,,water_year,38.17,46.94,38.68,34.8,37.09,39.33,36.06,1388614.84,1708436.13,1407803.52,1266956.49,1349051.26,1431794.29,1311527.03
3549,Imperial,4091882.67,436580.0,2009-01,2009,1.0,month,1.35,1.88,1.63,1.33,1.6,1.77,1.83,49269.37,68499.0,59406.28,48479.0,58175.46,64565.33,66438.85
3550,Imperial,4091882.67,436580.0,2009-02,2009,2.0,month,2.0,2.28,2.24,2.38,2.29,2.33,1.94,72824.57,82968.92,81499.62,86759.93,83206.12,84747.76,70689.22
3551,Imperial,4091882.67,436580.0,2009-03,2009,3.0,month,3.52,4.2,4.09,3.96,4.51,4.18,3.96,127983.78,152889.68,148909.75,144144.02,164231.06,152149.87,144081.0
3552,Imperial,4091882.67,436580.0,2009-04,2009,4.0,month,4.59,5.57,5.03,4.19,5.28,5.11,5.03,167015.26,202554.1,183151.73,152510.68,191960.13,185983.63,183079.25
3553,Imperial,4091882.67,436580.0,2009-05,2009,5.0,month,5.45,6.38,5.36,4.73,4.98,5.36,5.08,198351.14,232251.65,194946.58,172233.47,181347.39,195040.98,184637.51
3554,Imperial,4091882.67,436580.0,2009-06,2009,6.0,month,4.73,5.7,4.53,3.96,3.92,4.77,4.26,172089.95,207379.55,164984.33,144162.07,142463.87,173634.89,154848.14
3555,Imperial,4091882.67,436580.0,2009-07,2009,7.0,month,4.8,5.96,4.31,3.75,3.68,4.35,3.91,174609.89,217000.53,156679.83,136424.92,133781.23,158434.18,142182.98
3556,Imperial,4091882.67,436580.0,2009-08,2009,8.0,month,4.14,4.66,3.51,3.24,2.95,3.5,2.91,150438.64,169592.78,127814.76,117903.16,107164.95,127372.16,105781.59
3557,Imperial,4091882.67,436580.0,2009-09,2009,9.0,month,3.28,3.66,2.82,2.48,2.3,2.75,2.34,119455.83,133310.84,102578.13,90286.82,83566.65,100182.23,85038.1
3558,Imperial,4091882.67,436580.0,2009-10,2009,10.0,month,2.04,2.79,2.08,1.81,1.71,2.04,2.01,74284.85,101506.3,75796.27,65884.67,62229.88,74069.57,73064.34
3559,Imperial,4091882.67,436580.0,2009-11,2009,11.0,month,1.18,1.9,1.51,1.45,1.45,1.56,1.5,43064.85,69067.65,54911.56,52709.03,52929.75,56837.79,54427.71
3560,Imperial,4091882.67,436580.0,2009-12,2009,12.0,month,1.05,1.73,1.36,0.9,1.68,1.38,1.39,38261.45,62944.19,49497.69,32620.7,61133.13,50257.7,50464.39
3561,Imperial,4091882.67,436580.0,2010-00,2010,,water_year,38.4,47.6,39.17,34.11,36.38,40.94,38.29,1396800.18,1731639.84,1424776.04,1240810.59,1324355.9,1489026.4,1392472.47
3562,Imperial,4091882.67,436580.0,2010-01,2010,1.0,month,1.38,1.6,1.64,1.46,2.01,1.74,1.57,50085.39,58268.85,59499.53,53247.74,73034.12,63227.94,57160.21
3563,Imperial,4091882.67,436580.0,2010-02,2010,2.0,month,2.09,2.26,2.36,2.39,2.84,2.43,2.26,75882.21,82140.74,85934.75,86985.67,103434.68,88298.42,82218.94
3564,Imperial,4091882.67,436580.0,2010-03,2010,3.0,month,3.49,3.87,3.83,3.69,4.1,4.04,3.71,126896.48,140648.79,139200.68,134144.04,149299.2,146880.24,135018.21
3565,Imperial,4091882.67,436580.0,2010-04,2010,4.0,month,4.22,5.29,4.45,3.48,3.71,4.77,5.0,153678.62,192565.15,161921.1,126654.98,135103.29,173552.53,181900.71
3566,Imperial,4091882.67,436580.0,2010-05,2010,5.0,month,5.25,6.43,5.78,5.12,5.68,5.9,5.84,191037.84,233802.46,210289.81,186213.81,206623.84,214626.83,212392.65
3567,Imperial,4091882.67,436580.0,2010-06,2010,6.0,month,4.97,6.22,4.97,4.06,4.27,5.55,4.85,180766.14,226321.14,180866.69,147837.2,155495.28,201920.71,176469.08
3568,Imperial,4091882.67,436580.0,2010-07,2010,7.0,month,5.28,6.13,4.58,4.13,3.69,4.74,4.11,191914.72,222874.18,166449.34,150258.02,134373.36,172544.15,149452.32
3569,Imperial,4091882.67,436580.0,2010-08,2010,8.0,month,4.37,5.5,3.66,2.9,2.81,3.83,3.42,158917.6,200169.23,133032.68,105363.05,102315.72,139274.16,124387.0
3570,Imperial,4091882.67,436580.0,2010-09,2010,9.0,month,3.08,3.88,2.95,2.72,2.43,2.96,2.63,112010.03,141331.16,107375.94,98891.68,88383.65,107536.36,95516.91
3571,Imperial,4091882.67,436580.0,2010-10,2010,10.0,month,2.23,3.08,2.34,1.97,2.11,2.45,2.23,81189.65,111902.03,85079.21,71697.31,76742.77,89056.57,81056.45
3572,Imperial,4091882.67,436580.0,2010-11,2010,11.0,month,1.36,2.52,1.76,1.31,1.87,1.79,1.79,49420.63,91848.66,64057.28,47529.06,68141.63,65095.45,65175.66
3573,Imperial,4091882.67,436580.0,2010-12,2010,12.0,month,0.94,1.44,1.27,1.14,1.75,1.35,1.13,34184.97,52341.34,46252.69,41610.01,63608.95,49199.9,41082.76
3574,Imperial,4091882.67,436580.0,2011-00,2011,,water_year,38.61,49.38,41.28,37.96,39.03,42.77,38.98,1404936.23,1796630.44,1501462.96,1380490.82,1420219.59,1556188.02,1418268.87
3575,Imperial,4091882.67,436580.0,2011-01,2011,1.0,month,1.32,2.05,1.79,1.76,2.15,1.7,1.63,48045.0,74687.77,64985.44,63858.75,78314.92,61950.0,59296.42
3576,Imperial,4091882.67,436580.0,2011-02,2011,2.0,month,1.91,2.33,2.03,1.8,1.87,2.19,2.02,69616.53,84934.83,73836.96,65372.46,68185.46,79691.84,73543.18
3577,Imperial,4091882.67,436580.0,2011-03,2011,3.0,month,3.47,4.25,3.94,4.1,3.96,3.89,3.86,126109.54,154489.76,143211.84,149125.89,144051.2,141644.85,140553.54
3578,Imperial,4091882.67,436580.0,2011-04,2011,4.0,month,4.75,5.89,5.27,4.66,5.21,5.42,5.49,172882.47,214137.25,191737.11,169366.47,189480.01,197287.77,199696.55
3579,Imperial,4091882.67,436580.0,2011-05,2011,5.0,month,5.1,6.9,5.55,3.95,5.24,5.86,5.88,185716.36,251203.98,201857.12,143658.16,190777.58,213227.28,213999.32
3580,Imperial,4091882.67,436580.0,2011-06,2011,6.0,month,5.08,6.53,5.34,5.51,4.75,5.55,4.73,184908.65,237708.35,194326.66,200461.57,172790.66,201901.23,172173.74
3581,Imperial,4091882.67,436580.0,2011-07,2011,7.0,month,4.95,5.78,4.72,4.52,3.89,5.13,4.14,180024.76,210248.99,171642.91,164545.89,141552.61,186606.13,150763.5
3582,Imperial,4091882.67,436580.0,2011-08,2011,8.0,month,4.35,4.97,4.24,4.37,3.54,4.41,3.49,158112.33,180877.58,154191.26,158864.31,128786.61,160307.41,126803.23
3583,Imperial,4091882.67,436580.0,2011-09,2011,9.0,month,3.15,3.64,3.03,2.87,2.69,3.03,2.59,114725.34,132249.9,110284.48,104400.94,97787.19,110219.59,94124.52
3584,Imperial,4091882.67,436580.0,2011-10,2011,10.0,month,2.28,3.03,2.28,1.9,1.94,2.18,2.22,82838.01,110191.95,82925.81,69206.59,70484.25,79182.93,80853.34
3585,Imperial,4091882.67,436580.0,2011-11,2011,11.0,month,1.32,2.06,1.55,1.32,1.25,1.72,1.65,48140.97,74996.3,56567.07,47906.49,45498.7,62655.29,59954.87
3586,Imperial,4091882.67,436580.0,2011-12,2011,12.0,month,1.01,1.52,1.33,1.14,1.46,1.39,1.3,36895.42,55396.12,48326.89,41555.15,52996.07,50601.32,47154.93
3587,Imperial,4091882.67,436580.0,2012-00,2012,,water_year,39.24,49.11,41.01,36.55,36.45,43.29,40.38,1427986.11,1786455.73,1492228.16,1329755.89,1325760.76,1575567.21,1468942.09
3588,Imperial,4091882.67,436580.0,2012-01,2012,1.0,month,1.26,1.97,1.69,1.51,1.57,1.89,1.94,45737.76,71682.7,61588.19,54801.12,57258.61,68870.13,70589.95
3589,Imperial,4091882.67,436580.0,2012-02,2012,2.0,month,2.16,2.86,2.44,2.06,2.13,2.72,2.66,78691.49,103953.76,88797.74,75029.25,77381.31,99043.51,96845.71
3590,Imperial,4091882.67,436580.0,2012-03,2012,3.0,month,3.47,4.27,3.85,3.19,3.57,4.15,4.28,126413.78,155181.02,140084.73,115964.47,129888.52,150935.67,155654.7
3591,Imperial,4091882.67,436580.0,2012-04,2012,4.0,month,4.74,5.37,5.09,4.61,4.99,5.3,5.23,172437.72,195264.42,185059.05,167837.01,181478.88,192975.67,190168.83
3592,Imperial,4091882.67,436580.0,2012-05,2012,5.0,month,5.71,6.24,5.82,5.42,5.77,5.91,5.49,207865.55,227105.35,211871.99,197205.69,209874.86,215074.16,199849.1
3593,Imperial,4091882.67,436580.0,2012-06,2012,6.0,month,5.0,6.59,5.13,3.97,4.39,5.62,5.34,181967.03,239864.9,186765.7,144388.67,159715.28,204553.66,194350.87
3594,Imperial,4091882.67,436580.0,2012-07,2012,7.0,month,4.6,5.45,4.64,4.37,3.93,5.23,4.17,167316.35,198251.74,168961.98,158957.56,143113.3,190379.96,151570.63
